v,a,tem,soc,Profile
3.313304901,0.126768768,19.95991135,0.713368273,
3.460111618,0.97941339,19.8401432,0.713516205,
3.481347799,1.081189394,19.91537857,0.713789081,
3.52012682,1.291418195,19.94608116,0.714103282,
3.431488752,0.760161936,20.14105797,0.71437765,
3.405636072,0.604069293,19.91537857,0.714558532,
3.4296422,0.740492463,19.8401432,0.714738324,
3.304379463,-0.000270769,19.79560852,0.714836362,
3.30284071,-0.000451223,19.8401432,0.714836266,
3.303148508,-0.000270769,19.6896553,0.71483617,
3.303148508,-0.000270769,19.99061012,0.714836098,
3.303456306,-0.000270769,19.76490211,0.714836027,
3.303456306,-0.000270769,19.76490211,0.714835954,
3.303456306,-0.000451223,19.79560852,0.714835859,
3.303764105,-0.000451223,19.6896553,0.714835739,
3.303764105,-0.000270769,19.72036362,0.714835644,
3.303764105,-0.000631677,19.6896553,0.714835524,
3.304379463,-0.000451223,19.79560852,0.714835379,
3.304379463,-0.000451223,19.79560852,0.714835259,
3.304687262,-0.000451223,19.72036362,0.714835139,
3.305302858,-9.03E-05,19.6451149,0.714835067,
3.30499506,-0.000451223,19.76490211,0.714834996,
3.305302858,-0.000270769,19.72036362,0.7148349,
3.305610657,-0.000270769,19.72036362,0.714834828,
3.305918455,-0.000451223,19.60057449,0.714834732,
3.22959137,-0.443285078,19.67582512,0.714775962,
3.201276302,-0.604791284,19.6451149,0.714637172,
3.239439964,-0.375253946,19.56986046,0.714506127,
3.188349962,-0.672822416,19.6451149,0.714367315,
3.070781469,-1.35024631,19.63128471,0.714096785,
3.073859215,-1.31596005,19.73724365,0.713743199,
3.033541203,-1.540264249,19.67582512,0.713364978,
3.127103567,-0.984466314,19.60057449,0.713027318,
3.025846958,-1.569497824,19.67582512,0.712689109,
3.209278345,-0.492188066,19.63128471,0.712416098,
3.293607473,-0.009834825,19.66199684,0.712348963,
3.262214899,-0.200574592,19.63128471,0.712321098,
3.017844915,-1.622912169,19.66199684,0.712079584,
3.096634388,-1.145431161,19.73724365,0.711712141,
3.102481842,-1.105911732,19.66199684,0.711413643,
3.011074066,-1.632295728,19.76795387,0.711050594,
3.056008577,-1.359269023,19.66199684,0.710654445,
3.235746622,-0.311914653,19.63128471,0.710433146,
3.30499506,0.082377113,19.63128471,0.710402448,
3.123102665,-0.984466314,19.69270897,0.710282991,
3.116331577,-1.013880253,19.60057449,0.710018362,
3.1972754,-0.541091084,19.69270897,0.709810393,
3.358547211,0.394201428,19.69270897,0.709790941,
3.353007317,0.350531608,19.69270897,0.709890502,
3.369934797,0.438232183,19.7234211,0.709994996,
3.480732203,1.072166681,19.69270897,0.710195003,
3.480732203,1.057369471,19.69270897,0.710476999,
3.436720848,0.789395452,19.7234211,0.71072155,
3.302225113,-0.000451223,19.69270897,0.710827065,
3.301301956,-0.000270769,19.75413132,0.71082697,
3.301301956,-0.000270769,19.7234211,0.710826897,
3.301609516,-0.000270769,19.86008263,0.710826826,
3.301609516,-0.000270769,19.81555557,0.710826754,
3.301609516,-0.000451223,19.78484344,0.710826658,
3.294530869,-0.043940611,19.78484344,0.71082078,
3.157572985,-0.837937713,19.8462677,0.710703858,
3.123102665,-1.028316617,19.8462677,0.710454253,
3.021846056,-1.603603601,19.81555557,0.710102248,
2.957521915,-1.963789582,19.8462677,0.709625134,
3.093248844,-1.159326077,19.8462677,0.709211557,
3.002764225,-1.681198716,19.8462677,0.708831742,
2.976603746,-1.822674632,19.8462677,0.708367655,
3.002148628,-1.661529303,19.8462677,0.70790176,
2.926129341,-2.095520973,19.8462677,0.707404213,
2.937516928,-2.017203808,19.8462677,0.706854179,
2.951674223,-1.925172448,19.90769196,0.706332033,
3.01261282,-1.564084172,19.87697983,0.705869962,
2.999994278,-1.632295728,19.83245659,0.705442516,
3.083708048,-1.145250678,19.90769196,0.705074656,
3.102481842,-1.037700176,19.8462677,0.704782741,
3.146800995,-0.779651105,19.87697983,0.704542078,
3.120948315,-0.93105197,19.90769196,0.704313308,
3.142184496,-0.809065104,19.90769196,0.704082859,
3.207431793,-0.434081912,19.90769196,0.703918035,
3.285605431,0.014345996,19.90769196,0.703862453,
3.238208771,-0.268425256,19.93840408,0.703828805,
3.265600443,-0.111791275,19.90769196,0.703777958,
3.308688402,0.135971919,19.90769196,0.70378116,
3.33084774,0.253447413,19.90769196,0.703832731,
3.401019573,0.652791858,19.90769196,0.703952861,
3.469652414,1.037880421,19.90769196,0.70417679,
3.461034775,0.974721611,19.93840408,0.704443359,
3.489657402,1.130272865,19.96911812,0.704722433,
3.460726976,0.949999452,19.96911812,0.704998194,
3.385631084,0.506443739,19.96911812,0.705191105,
3.410252571,0.647558689,19.86316872,0.705344086,
3.299762964,-0.000451223,19.96911812,0.705430629,
3.299147367,-0.000451223,19.86316872,0.705430509,
3.298839569,-0.000451223,19.89388275,0.70543039,
3.299147367,-0.000451223,19.92459679,0.70543027,
3.291145325,-0.049173772,19.89388275,0.705423691,
3.299455166,-0.000451223,19.99983025,0.705417112,
3.299455166,-0.000451223,19.84936142,0.705416993,
3.139722109,-0.926179707,19.92459679,0.70529398,
3.120332718,-1.028316617,19.92459679,0.705034842,
3.000302076,-1.71512413,19.95531273,0.704671548,
2.894736767,-2.309539318,19.88007927,0.704138577,
2.887965679,-2.329569578,20.03054237,0.703518119,
3.018768311,-1.554881096,20.03054237,0.702998517,
3.11356163,-1.003594398,19.88007927,0.702656338,
3.069550514,-1.257132173,19.84936142,0.702353974,
3.048314333,-1.374246716,19.88007927,0.702005525,
3.021230459,-1.525467038,19.88007927,0.701621538,
3.008611917,-1.59349823,19.88007927,0.701208525,
2.861497402,-2.436578751,19.95531273,0.700674858,
2.897198915,-2.217146873,19.88007927,0.700052458,
2.998147726,-1.622912169,19.95531273,0.699543955,
3.095710993,-1.057008743,19.88007927,0.699189076,
3.141568899,-0.794448316,19.95531273,0.698941508,
3.074474812,-1.184228778,19.98602676,0.698679424,
3.202199697,-0.443465531,19.98602676,0.698463881,
3.203430653,-0.443465531,19.88007927,0.698345272,
3.23174572,-0.283042014,19.91079521,0.698249057,
3.284374475,0.014345996,19.80484009,0.698213129,
3.262522697,-0.11720489,19.91079521,0.698199502,
3.21020174,-0.423976511,19.91079521,0.698127764,
3.21020174,-0.423976511,19.91079521,0.698015477,
3.236977816,-0.268605709,19.91079521,0.697923764,
3.318844795,0.199672148,19.83555794,0.697914635,
3.240978718,-0.258319825,19.91079521,0.697906793,
3.215741634,-0.404487491,19.83555794,0.697819009,
3.215741634,-0.404487491,19.83555794,0.697710797,
3.215741634,-0.404667944,19.94151115,0.697603531,
3.216049433,-0.404667944,19.86627579,0.697496353,
3.216049433,-0.404667944,19.86627579,0.697388138,
3.188965559,-0.560580075,19.76031685,0.697260289,
3.12618041,-0.920766056,19.89699554,0.697064118,
3.097865343,-1.081730962,19.86627579,0.696796301,
2.858727455,-2.455887318,19.86627579,0.696327266,
2.957829714,-1.865983605,19.89699554,0.695754236,
2.949212074,-1.905683398,19.86627579,0.69524979,
2.935362577,-1.97840631,19.86627579,0.694730319,
3.180347919,-0.560219169,19.92771339,0.69439409,
3.036926746,-1.393374801,19.85247803,0.694135114,
3.076321363,-1.159326077,19.85247803,0.693793705,
3.101558685,-1.013880253,19.82175827,0.693503077,
3.20804739,-0.399795681,20.00294495,0.693314006,
3.241286516,-0.215010896,19.95843124,0.693232581,
3.180347919,-0.570505083,19.85247803,0.693127545,
3.212048292,-0.390051186,19.95843124,0.692999084,
3.274218082,-0.034557007,19.88319778,0.692942856,
3.30499506,0.135971919,19.91391754,0.692956286,
3.215433836,-0.385359377,19.92771339,0.692922931,
3.306534052,0.136152372,19.85247803,0.692889602,
3.30714941,0.135971919,19.88319778,0.692925637,
3.222820282,-0.355945379,19.94463921,0.692896508,
3.283758879,-0.00496257,19.88319778,0.692848715,
3.224974632,-0.345839977,19.80796051,0.692802258,
3.363471508,0.453029394,19.97536087,0.692816471,
3.322230339,0.204363942,19.97536087,0.69290438,
3.234515667,-0.307222843,19.85247803,0.69289076,
3.2062006,-0.46818772,19.94463921,0.692788079,
3.205892801,-0.468007267,19.97536087,0.692664107,
3.205585241,-0.46818772,19.97536087,0.692540123,
3.288683176,0.009654195,19.93085098,0.692479258,
3.235746622,-0.297297865,20.00608063,0.692441168,
3.20804739,-0.458262742,19.94463921,0.692341106,
3.264369249,-0.131821662,19.97536087,0.69226286,
3.300686359,0.072632603,20.00608063,0.692255012,
3.334541082,0.263191909,19.99229622,0.692299917,
3.313304901,0.136152372,19.99229622,0.692352799,
3.334848881,0.257778287,20.00608063,0.692404968,
3.4253335,0.774598241,20.06752205,0.692541845,
3.45334053,0.925818622,20.03680229,0.692769218,
3.441337585,0.847321153,20.06752205,0.693004074,
3.406559467,0.63817507,20.06752205,0.693200783,
3.384399891,0.506443739,20.03680229,0.693352354,
3.256367207,-0.234499916,19.99229622,0.693388409,
3.104636431,-1.105731368,20.09824371,0.69320915,
3.11140728,-1.052316904,20.12896729,0.692923374,
3.160342932,-0.765034378,20.09824371,0.692680363,
3.141568899,-0.867351711,20.09824371,0.692464173,
3.121255875,-0.979954958,20.09824371,0.69221954,
3.115408421,-1.009188533,20.02301788,0.691956134,
3.076321363,-1.228259444,20.02301788,0.691659844,
3.022769451,-1.529978395,20.02301788,0.691291037,
3.009227514,-1.598009467,20.09824371,0.690876712,
3.090786695,-1.120528579,20.02301788,0.690513136,
3.218511581,-0.385359377,20.12896729,0.690313722,
3.180040121,-0.60930264,20.05374336,0.690182009,
3.179424524,-0.613994479,20.09824371,0.690020016,
3.177270174,-0.624099851,19.7973156,0.689855658,
3.0898633,-1.125220299,20.05374336,0.689621693,
3.147416592,-0.789756536,20.12896729,0.689365593,
3.056931973,-1.310546517,20.05374336,0.689087446,
3.179116964,-0.599377692,20.12896729,0.688832032,
3.178809166,-0.604791284,20.12896729,0.68867257,
3.179116964,-0.604430377,20.05374336,0.688510865,
3.23390007,-0.287733823,20.05374336,0.688392712,
3.358855009,0.428848594,20.15968513,0.688411401,
3.320691347,0.199491695,20.05374336,0.688495423,
3.310842752,0.136152372,20.05374336,0.688539875,
3.39086318,0.594144344,20.15968513,0.688636588,
3.344081879,0.316606253,20.08446503,0.688757202,
3.312073708,0.126588315,20.15968513,0.688815954,
3.167421579,-0.70674777,20.15968513,0.688738368,
3.164036036,-0.721544981,20.08446503,0.688547343,
3.137875557,-0.867171288,20.08446503,0.688336706,
3.181886911,-0.60930264,20.03996468,0.68814116,
3.108637333,-1.028136134,20.22112846,0.687922167,
3.076321363,-1.208229065,20.22112846,0.687623101,
3.092017651,-1.1111449,20.0092392,0.687315965,
3.14987874,-0.774959326,20.22112846,0.68706618,
3.083400249,-1.15481472,20.07069016,0.686808104,
3.07693696,-1.188740134,20.03996468,0.686497769,
3.163420677,-0.686897814,20.22112846,0.686249374,
3.233284473,-0.287733823,20.22112846,0.686119035,
3.23390007,-0.287733823,20.07069016,0.686042829,
3.235438824,-0.282861561,20.22112846,0.685966519,
3.298224211,0.078046218,20.02619171,0.685939396,
3.299147367,0.077865764,20.10141754,0.685960068,
3.239439964,-0.268425256,19.95096207,0.685934834,
3.213587284,-0.419465154,20.14591217,0.685843622,
3.300070763,0.077865764,20.17663574,0.685797938,
3.300994158,0.078046218,20.17663574,0.685818585,
3.321614742,0.194980338,20.22112846,0.685854743,
3.135721207,-0.877276659,20.14591217,0.685764281,
3.107098579,-1.033008337,20.17663574,0.685508817,
3.150801897,-0.775139809,20.07069016,0.685269064,
3.173269272,-0.648100257,20.07069016,0.685080591,
3.266523838,-0.111791275,20.22112846,0.684978969,
3.17357707,-0.648100257,20.10141754,0.684877338,
3.212971687,-0.419465154,20.02619171,0.684735969,
3.212971687,-0.419465154,20.10141754,0.684623765,
3.288683176,0.014345996,20.07069016,0.684570119,
3.290222168,0.018857343,20.14591217,0.684574516,
3.311150551,0.135971919,20.17663574,0.684595019,
3.291760921,0.019037798,19.8449955,0.68461575,
3.24467206,-0.253628045,20.02619171,0.684584647,
3.218511581,-0.404667944,20.10141754,0.684497474,
3.218203783,-0.404667944,19.87572861,0.684390296,
3.271448135,-0.09771587,20.20736122,0.684323768,
3.246518612,-0.24388352,20.13214302,0.684278533,
3.219434738,-0.399976134,20.13214302,0.684193271,
3.29206872,0.019037798,20.1628685,0.684142759,
3.292684317,0.01867689,20.08764648,0.684147759,
3.223743677,-0.380126208,20.08764648,0.684099841,
3.15880394,-0.750237167,19.98169136,0.683950144,
3.247134209,-0.239011273,20.01242065,0.683819143,
3.293299913,0.024270961,19.89268684,0.683790422,
3.353930712,0.370020628,19.96792221,0.683842636,
3.370857954,0.462954372,20.01242065,0.683953057,
3.391786337,0.574835777,19.89268684,0.684090503,
3.322230339,0.170077711,19.87572861,0.684190109,
3.24467206,-0.277808845,19.81744957,0.684175839,
3.226513624,-0.379765302,20.04314995,0.684088692,
3.072936058,-1.25695169,19.80368233,0.683871862,
3.082169056,-1.19379282,19.96792221,0.683544089,
3.105559587,-1.052316904,20.02938461,0.683246659,
3.190504313,-0.560399652,19.86195564,0.683032847,
3.189888954,-0.565271914,19.81744957,0.682883779,
3.118793726,-0.969849527,19.89268684,0.682680497,
3.18465662,-0.590174556,20.04314995,0.682473658,
3.1972754,-0.516368926,20.14910126,0.682325643,
3.196352005,-0.521602035,19.84818649,0.682188023,
3.181886911,-0.604791284,19.92342186,0.682038498,
3.291453123,0.024270961,19.92342186,0.681961622,
3.274218082,-0.078046396,19.95415497,0.681954494,
3.223743677,-0.370742619,19.97112656,0.681895066,
3.223743677,-0.370562166,19.98488808,0.681796898,
3.292684317,0.024451414,19.92342186,0.681750612,
3.276064634,-0.073354594,19.86515808,0.681744136,
3.276372433,-0.073354594,19.95415497,0.681724708,
3.228052378,-0.351253599,19.90965652,0.681667919,
3.189581156,-0.570505083,19.75917816,0.681544616,
3.118793726,-0.974360883,19.82065582,0.681338,
3.22312808,-0.370562166,19.82065582,0.6811599,
3.300686359,0.072632603,19.86515808,0.681120063,
3.225590229,-0.360637188,19.7146759,0.681081925,
3.310534954,0.126588315,20.00186348,0.681050924,
3.145569801,-0.823862314,19.82065582,0.68095859,
3.095403194,-1.105911732,19.77615738,0.680700585,
3.112946272,-0.999083042,19.85139847,0.680421755,
3.308688402,0.126768768,19.85139847,0.680306237,
3.370242357,0.472337961,19.70091248,0.680385572,
3.467805862,1.023444176,19.80689812,0.680585619,
3.441645384,0.862118363,19.73165512,0.680837749,
3.514279127,1.271387815,19.80689812,0.681120337,
3.471191168,1.013519168,19.77615738,0.681422908,
3.418870211,0.706206203,19.80689812,0.6816529,
3.296685219,-0.000451223,19.73165512,0.681746362,
3.29637742,-0.000451223,19.76239967,0.681746242,
3.29637742,-0.000270769,19.73165512,0.681746146,
3.296069622,-0.000451223,19.68715286,0.68174605,
3.296069622,-0.000270769,19.68715286,0.681745954,
3.29637742,-0.000451223,19.73165512,0.681745859,
3.13510561,-0.935563266,19.76239967,0.681620673,
2.954751968,-1.978225827,19.73165512,0.681230954,
2.923051596,-2.129446268,19.76239967,0.680681581,
2.850417852,-2.533843517,19.76239967,0.68005797,
2.936593533,-2.008000851,19.68715286,0.679450566,
3.074167013,-1.199025989,19.68715286,0.679025863,
3.021538258,-1.510489345,19.8683815,0.678667065,
3.055392981,-1.305854678,19.68715286,0.678294085,
3.076629162,-1.179536939,19.71789742,0.677964959,
3.039696693,-1.393555284,19.76239967,0.67762086,
2.929207087,-2.032001019,19.76239967,0.677166663,
2.833490372,-2.572821379,19.71789742,0.676556848,
2.95444417,-1.846855402,19.71789742,0.675971582,
3.076013565,-1.140017509,19.71789742,0.675572192,
3.135721207,-0.799140155,19.71789742,0.675315362,
3.173884869,-0.584580481,19.71789742,0.675132115,
3.200660706,-0.434262365,19.71789742,0.674995856,
3.201891899,-0.434081912,19.71789742,0.674880579,
3.337618828,0.355223387,19.71789742,0.674870134,
3.261291742,-0.107099473,19.77938652,0.674903018,
3.283143282,0.018857343,19.74864006,0.67489133,
3.29422307,0.077865764,19.77938652,0.674904154,
3.284990072,0.018857343,19.74864006,0.674917093,
3.304071665,0.126768768,19.74864006,0.674936397,
3.286836624,0.018857343,19.77938652,0.674955705,
3.305302858,0.126588315,19.77938652,0.674975157,
3.380706787,0.560038567,19.70414162,0.675066083,
3.462265968,1.023444176,19.77938652,0.675277815,
3.310842752,0.126588315,19.77938652,0.67543014,
3.241286516,-0.273117065,19.77938652,0.675410736,
3.182810068,-0.60930264,19.81013107,0.675293744,
3.108637333,-1.033008337,19.81013107,0.675076043,
3.132335663,-0.881968498,19.77938652,0.674822398,
3.274525881,-0.053865574,19.81013107,0.674697232,
3.230514526,-0.317328244,19.81013107,0.674647589,
3.194505453,-0.526474297,19.81013107,0.674535851,
3.28991437,0.028962761,19.77938652,0.674469969,
3.231437922,-0.317147791,19.77938652,0.674431807,
3.230822325,-0.317328244,19.81013107,0.674346952,
3.078783512,-1.199206471,19.81013107,0.674146127,
3.123718023,-0.926179707,19.81013107,0.673864683,
3.09632659,-1.081730962,19.81013107,0.67359879,
3.181886911,-0.580069125,19.81013107,0.673376536,
3.158188343,-0.721544981,19.81013107,0.673204168,
3.132335663,-0.867351711,19.84087753,0.672991665,
3.189888954,-0.530985653,19.84087753,0.672806313,
3.241286516,-0.234319463,19.84087753,0.672704944,
3.304687262,0.126768768,19.84087753,0.67269056,
3.345620871,0.359734744,19.84087753,0.672755118,
3.298224211,0.072632603,19.84087753,0.672812453,
3.306841612,0.121355154,19.81013107,0.672838148,
3.291453123,0.028962761,19.81013107,0.672858053,
3.299455166,0.072632603,19.81013107,0.67287164,
3.310227156,0.131460577,19.81013107,0.672898668,
3.301301956,0.077865764,19.81013107,0.672926387,
3.364087105,0.438232183,19.81013107,0.67299473,
3.509047031,1.271207333,19.81013107,0.673223317,
3.483809948,1.106092095,19.81013107,0.673538629,
3.431796551,0.798598588,19.76563644,0.673791117,
3.294838667,-0.000451223,19.84087753,0.673896808,
3.293915272,-0.000270769,19.84087753,0.673896713,
3.293915272,-0.000451223,19.84087753,0.673896617,
3.293915272,-0.000451223,19.84087753,0.673896496,
3.293915272,-0.000451223,19.87162399,0.673896377,
3.293915272,-0.000270769,19.81013107,0.673896281,
3.293607473,-0.000451223,19.87162399,0.673896185,
3.29422307,-0.000270769,19.87162399,0.673896089,
3.29422307,-0.000270769,19.87162399,0.673896017,
3.294530869,-0.000270769,19.84087753,0.673895945,
3.29422307,-0.000451223,19.84087753,0.673895848,
3.294530869,-0.000451223,19.84087753,0.673895729,
3.294838667,-0.000451223,19.87162399,0.673895608,
3.295146465,-0.000270769,19.87162399,0.673895511,
3.295146465,-0.000270769,19.87162399,0.673895439,
3.294838667,-0.000451223,19.90236855,0.673895343,
3.295146465,-0.000451223,19.90236855,0.673895224,
3.295146465,-0.000451223,19.90236855,0.673895104,
3.295146465,-0.000451223,19.90236855,0.673894985,
3.295454264,-0.000270769,19.93311691,0.673894889,
3.295762062,-0.000451223,19.87162399,0.673894793,
3.295762062,-0.000451223,19.99460793,0.673894673,
3.296069622,-9.03E-05,19.90236855,0.6738946,
3.295762062,-0.000451223,19.90236855,0.673894528,
3.295762062,-0.000631677,19.87162399,0.673894384,
3.295762062,-0.000451223,19.87162399,0.673894241,
3.296069622,-0.000451223,19.93311691,0.673894122,
3.296069622,-0.000451223,19.90236855,0.673894001,
3.29637742,-0.000270769,19.90236855,0.673893905,
3.296069622,-0.000631677,19.90236855,0.673893786,
3.29637742,-0.000451223,19.90236855,0.673893641,
3.29637742,-0.000451223,19.93311691,0.673893521,
3.296685219,-0.000270769,19.93311691,0.673893426,
3.22959137,-0.385359377,19.93311691,0.673841855,
3.144954205,-0.871863067,19.93311691,0.673673717,
3.026462555,-1.544775605,19.99460793,0.673350507,
2.96306181,-1.89575839,19.96386147,0.672894885,
2.887658119,-2.314772367,19.93311691,0.672331775,
2.82302618,-2.670447111,19.90236855,0.671670802,
3.026770353,-1.476744533,19.88862801,0.671120928,
3.004610777,-1.603603601,19.96386147,0.670708952,
2.935054779,-1.99789536,19.96386147,0.670227278,
3.00584197,-1.5787009,19.96386147,0.669753632,
3.0252316,-1.461586356,19.90236855,0.669351031,
3.057547331,-1.271929383,19.93311691,0.668989049,
3.04892993,-1.320471406,19.99460793,0.668642373,
3.015690565,-1.505977988,19.90236855,0.668267142,
3.14803195,-0.740853548,19.88862801,0.667969615,
3.084939003,-1.105911732,19.82713127,0.66772506,
3.093556643,-1.052497387,19.91937637,0.667436386,
3.114792824,-0.93105197,19.88862801,0.667173396,
3.278834581,0.014345996,19.96386147,0.667052005,
3.301609516,0.135971919,20.05609894,0.66707191,
3.303148508,0.136152372,19.95012474,0.667107945,
3.212048292,-0.394742966,20.02535439,0.66707366,
3.327154636,0.267883718,19.99460793,0.66705686,
3.446261883,0.949818969,19.93311691,0.667218119,
3.457033873,0.998721957,19.99460793,0.667476147,
3.356085062,0.404126406,19.99460793,0.667663755,
3.344697475,0.336095273,19.98087311,0.667761783,
3.481963158,1.120167494,20.08684349,0.667956533,
3.473037958,1.057369471,19.99460793,0.668245241,
3.416100264,0.721003413,19.93638992,0.668480748,
3.333309889,0.238469735,19.90563965,0.66860781,
3.303148508,0.063248999,19.98087311,0.668647766,
3.29206872,-0.000451223,19.98087311,0.668656082,
3.291760921,-0.000270769,19.93638992,0.668655986,
3.291760921,-0.000451223,19.93638992,0.66865589,
3.29206872,-0.000451223,20.01161957,0.668655769,
3.281912327,-0.058557376,19.9671402,0.668647955,
3.254520655,-0.215191349,20.14833641,0.668611346,
3.253905058,-0.219522253,19.99788857,0.668553777,
3.291760921,-0.000270769,20.02864075,0.668524671,
3.281912327,-0.058557376,19.9671402,0.66851688,
3.292376518,-0.000451223,19.89190674,0.668508988,
3.292684317,-0.000451223,19.87817764,0.668508869,
3.292684317,-0.000451223,19.99788857,0.668508749,
3.292992115,-0.000270769,19.92265892,0.668508653,
3.292992115,-0.000270769,19.95341301,0.66850858,
3.292992115,-0.000451223,19.95341301,0.668508484,
3.292992115,-0.000451223,20.02864075,0.668508364,
3.285605431,-0.043940611,19.95341301,0.668502478,
3.263138294,-0.175491497,20.10386467,0.668473421,
3.235746622,-0.33122322,20.02864075,0.668406315,
3.181886911,-0.638716638,19.95341301,0.6682766,
3.038465738,-1.457075,19.92265892,0.667998743,
2.99968648,-1.666581988,19.84742165,0.66758507,
2.948904276,-1.948992372,19.95341301,0.667101483,
3.119101524,-0.955052316,20.02864075,0.666716482,
3.193582058,-0.526293874,19.95341301,0.666518359,
3.052930832,-1.335268617,20.02864075,0.666271849,
2.950751066,-1.91524744,20.05939293,0.665841409,
2.944287777,-1.939428329,19.95341301,0.665325872,
3.060317278,-1.262365341,20.05939293,0.664901885,
3.192351103,-0.502293468,20.01491737,0.664665873,
3.213587284,-0.385178924,19.87817764,0.664548349,
3.213279486,-0.389870733,19.90893173,0.664445705,
3.176039219,-0.604791284,19.87817764,0.664312696,
3.082784653,-1.140017509,19.95341301,0.664081605,
3.126795769,-0.881968498,19.98416519,0.663811214,
3.068627119,-1.213642716,20.05939293,0.663530938,
3.081245899,-1.135325789,19.95341301,0.663219886,
3.108945131,-0.9741804,19.95341301,0.662940542,
3.239132166,-0.224214047,19.93968582,0.66278185,
3.240978718,-0.2193418,19.95341301,0.662722526,
3.177885771,-0.584760904,20.02864075,0.662616046,
3.129257917,-0.862659931,19.98416519,0.662424376,
3.12648797,-0.877457142,19.95341301,0.66219392,
3.170807123,-0.618686259,19.95341301,0.661993844,
3.121871471,-0.901277065,19.98416519,0.661792567,
3.172961473,-0.604791284,19.95341301,0.661593133,
3.148647547,-0.745545328,19.90893173,0.661412533,
3.18434906,-0.541091084,19.95341301,0.661242156,
3.209893942,-0.394562513,19.90893173,0.661118254,
3.21020174,-0.394562513,19.87817764,0.661012714,
3.236670017,-0.24388352,19.95341301,0.660928169,
3.236977816,-0.24388352,20.02864075,0.660863578,
3.212048292,-0.389870733,19.95341301,0.660779552,
3.28345108,0.018857343,19.95341301,0.66073036,
3.237900972,-0.249116689,19.95341301,0.66069987,
3.293915272,0.072632603,19.98416519,0.660676266,
3.304071665,0.126768768,20.02864075,0.660702935,
3.347159624,0.370020628,20.05939293,0.660768721,
3.364702702,0.463315278,19.87817764,0.660880175,
3.454571724,0.974541128,19.95341301,0.661070817,
3.395479679,0.623558342,19.98416519,0.661284551,
3.469960213,1.047083616,19.90893173,0.66150578,
3.372704744,0.477029771,20.02864075,0.661709625,
3.397634029,0.618866503,19.98416519,0.661856199,
3.418870211,0.735620201,19.95341301,0.662037349,
3.29206872,-0.000451223,19.95341301,0.6621347,
3.291760921,-0.000451223,19.98416519,0.66213458,
3.291760921,-0.000270769,19.95341301,0.662134484,
3.291453123,-0.000451223,20.02864075,0.662134388,
3.291453123,-0.000451223,19.87817764,0.662134269,
3.291760921,-0.000451223,19.98416519,0.662134149,
3.291760921,-0.000451223,19.90893173,0.66213403,
3.29206872,-0.000270769,20.02864075,0.662133934,
3.29206872,-0.000451223,19.95341301,0.662133839,
3.292376518,-0.000451223,19.95341301,0.662133718,
3.292376518,-0.000451223,20.02864075,0.662133598,
3.292376518,-0.000451223,20.10386467,0.662133479,
3.292376518,-0.000451223,19.87817764,0.662133359,
3.292684317,-0.000451223,19.87817764,0.66213324,
3.292684317,-0.000270769,19.87817764,0.662133144,
3.292684317,-0.000451223,19.98416519,0.662133049,
3.292992115,-0.000451223,19.95341301,0.662132929,
3.292992115,-0.000451223,19.95341301,0.662132809,
3.292992115,-0.000451223,19.98416519,0.66213269,
3.179424524,-0.652792037,19.87817764,0.66204618,
3.112946272,-1.028136134,20.10386467,0.661823586,
3.019999504,-1.554700613,20.05939293,0.66148115,
2.914126396,-2.148935318,20.02864075,0.660985842,
2.840569019,-2.553512812,19.98416519,0.660362358,
2.756547689,-3.021429777,19.87817764,0.659624067,
2.819948435,-2.636341333,20.02864075,0.658874859,
2.87042284,-2.334080935,20.02864075,0.658215905,
3.118793726,-0.901277065,19.95341301,0.657787399,
3.297916412,0.121355154,20.02864075,0.657684117,
3.299455166,0.121174701,19.98416519,0.657716553,
3.486579895,1.188379049,20.02864075,0.657891697,
3.508431435,1.296110034,19.92265892,0.658223936,
3.467498064,1.047264099,19.99788857,0.658534267,
3.407175064,0.691408992,20.02864075,0.65876679,
3.288067579,-0.000451223,19.98416519,0.658858296,
3.287760019,-0.000451223,19.92265892,0.658858177,
3.288067579,-0.000451223,20.02864075,0.658858057,
3.288375378,-0.000451223,20.10386467,0.658857938,
3.288067579,-0.000451223,19.95341301,0.658857818,
3.288683176,-0.000451223,20.02864075,0.658857699,
3.288683176,-0.000270769,19.95341301,0.658857602,
3.288683176,-0.000451223,19.99788857,0.658857506,
3.288990974,-0.000270769,20.02864075,0.658857411,
3.288990974,-0.000631677,20.02864075,0.658857291,
3.289298773,-0.000451223,19.95341301,0.658857148,
3.28991437,-0.000451223,20.02864075,0.658857028,
3.289606571,-0.000631677,20.10386467,0.658856885,
3.276680231,-0.078046396,19.95341301,0.658846463,
3.217280388,-0.419465154,20.05939293,0.658779926,
3.178193569,-0.638716638,20.02864075,0.658639797,
3.124949217,-0.940255105,20.17908478,0.658430705,
2.982451439,-1.749229908,20.02864075,0.658071009,
3.030463696,-1.461586356,20.02864075,0.657641672,
3.146185398,-0.789756536,20.0731163,0.657343109,
3.240363121,-0.249116689,20.02864075,0.657205514,
3.292992115,0.048451781,20.02864075,0.657178914,
3.228975773,-0.321839601,19.95341301,0.657142665,
3.21881938,-0.379945755,19.95341301,0.65704973,
3.259137154,-0.151310682,19.95341301,0.656978679,
3.146800995,-0.794448316,20.02864075,0.656853287,
3.059086323,-1.29123795,20.02864075,0.656574403,
3.035695791,-1.418097019,19.99788857,0.65621555,
