Current,Voltage,Temperature,SOC,Profile
0.48103261,3.212360144,10.05559826,0.781562507,1
0.48103261,3.212052345,10.02466774,0.781426652,1
0.480656952,3.212052345,10.05559826,0.781291954,1
0.480844796,3.211744785,10.1174593,0.781157268,1
0.480656952,3.211436987,10.02466774,0.781021809,1
0.480656952,3.211436987,10.02466774,0.780886556,1
0.480844796,3.211129189,10.08652782,0.780751604,1
0.480844796,3.21082139,10.14838886,0.780616628,1
0.480656952,3.211129189,10.1174593,0.780481273,1
0.480844796,3.21082139,10.02466774,0.780345763,1
0.480844796,3.210513592,10.08652782,0.780210386,1
0.480844796,3.210205793,10.08652782,0.780075545,1
0.480844796,3.210205793,10.1174593,0.779940953,1
0.48103261,3.210205793,10.05559826,0.779805677,1
0.480656952,3.209897995,10.0726881,0.779670557,1
0.480844796,3.209897995,10.14838886,0.779534921,1
0.480844796,3.209590197,10.14838886,0.779399269,1
0.480656952,3.209282398,10.0726881,0.779263882,1
0.480844796,3.209897995,10.14838886,0.779128832,1
0.480656952,3.209282398,10.1174593,0.778993205,1
0.480844796,3.209282398,10.17931938,0.778857687,1
0.480844796,3.2089746,10.1174593,0.77872286,1
0.480844796,3.2089746,10.14838886,0.778587609,1
0.480844796,3.2089746,10.17931938,0.778452798,1
0.480656952,3.20866704,10.0726881,0.778317266,1
0.480844796,3.20866704,10.14838886,0.778182173,1
0.480844796,3.2089746,10.17931938,0.778047059,1
0.480656952,3.20866704,10.17931938,0.777911953,1
0.480844796,3.208359241,10.17931938,0.777777142,1
0.480844796,3.208051443,10.17931938,0.777641888,1
0.962068021,3.126490831,10.14838886,0.777438557,1
0.961880147,3.125567436,10.17931938,0.777168528,1
0.961880147,3.124644041,10.17931938,0.77689796,1
0.961880147,3.124028683,10.10362053,0.776626309,1
0.962068021,3.123105288,10.10362053,0.776356781,1
0.961880147,3.122489691,10.16548634,0.776086235,1
0.961880147,3.121874094,10.17931938,0.775814786,1
0.961880147,3.120950937,10.05885601,0.775544309,1
0.962255836,3.12033534,10.13455582,0.77527262,1
0.962068021,3.120027542,10.16548634,0.775002496,1
0.962068021,3.119411945,10.13455582,0.774731108,1
0.962255836,3.11848855,10.19642067,0.774460469,1
-0.481225967,3.36224699,10.08978844,0.774392945,1
-0.481225967,3.365016937,10.13455582,0.774528698,1
-0.481225967,3.366863728,10.08978844,0.774664218,1
-0.481225967,3.368710279,10.08978844,0.77479955,1
-0.481225967,3.369941473,10.19642067,0.77493531,1
-0.481225967,3.371480227,10.16548634,0.775070405,1
-0.481225967,3.37271142,10.12072372,0.775205236,1
-0.481225967,3.373942375,10.27211666,0.77534072,1
-0.000378419,3.293920755,10.15165806,0.775408246,1
-0.000190588,3.293920755,10.12072372,0.775408326,1
-0.000190588,3.294228554,10.12072372,0.77540838,1
-0.000190588,3.294536352,10.22735405,0.775408434,1
-0.000190588,3.294844151,10.07595825,0.775408487,1
-0.000190588,3.294844151,10.22735405,0.775408541,1
-0.000190588,3.295151949,10.12072372,0.775408594,1
-0.000190588,3.295767546,10.19642067,0.775408648,1
-0.000190588,3.296075106,10.22735405,0.775408702,1
-0.000378419,3.296382904,10.12072372,0.775408782,1
-0.000190588,3.296690702,10.22735405,0.775408862,1
-0.000378419,3.296998501,10.07595825,0.775408942,1
-0.000378419,3.296998501,10.07595825,0.775409049,1
-0.000190588,3.297306299,10.12072372,0.775409129,1
-0.000190588,3.297921896,10.15165806,0.775409183,1
-0.000378419,3.297921896,10.15165806,0.775409262,1
0.480656952,3.216669083,10.07595825,0.775341446,1
0.480656952,3.216053486,10.07595825,0.775206242,1
0.480656952,3.215130329,10.07595825,0.77507078,1
0.480656952,3.214822531,10.15165806,0.774936114,1
0.480844796,3.214514732,10.07595825,0.774801432,1
0.480656952,3.214206934,10.1068964,0.774666321,1
0.480844796,3.213591337,10.15165806,0.774530846,1
0.480844796,3.21297574,10.15165806,0.774395594,1
0.480656952,3.21297574,10.00025749,0.774260371,1
0.480844796,3.212667942,10.18259525,0.774125137,1
0.480844796,3.212360144,10.1068964,0.773989891,1
0.480656952,3.212052345,10.03119659,0.773855208,1
0.480656952,3.212052345,10.1068964,0.773719734,1
0.480844796,3.211436987,10.18259525,0.773585046,1
0.480844796,3.211436987,10.00025749,0.773449529,1
0.480844796,3.211129189,10.1068964,0.773314253,1
0.480844796,3.21082139,10.07595825,0.773178747,1
0.480656952,3.210513592,10.03119659,0.773043509,1
0.480844796,3.210205793,10.18259525,0.772908033,1
0.480656952,3.209897995,10.03119659,0.772772938,1
0.480844796,3.209897995,10.03119659,0.772638116,1
0.480656952,3.209897995,10.07595825,0.772503027,1
0.480844796,3.209590197,10.1378336,0.772368054,1
0.480656952,3.209590197,10.06213474,0.772232847,1
0.480656952,3.209590197,10.06213474,0.772098319,1
0.480656952,3.2089746,10.06213474,0.771963126,1
0.480844796,3.2089746,9.986432076,0.771828165,1
0.480844796,3.208359241,10.03119659,0.771693454,1
0.480844796,3.20866704,10.09307289,0.771558465,1
0.480656952,3.208359241,10.1378336,0.771423244,1
0.480844796,3.208359241,10.09307289,0.771288112,1
0.480844796,3.208051443,10.09307289,0.771153428,1
0.480656952,3.207743645,10.09307289,0.771018315,1
0.480656952,3.208051443,10.09307289,0.770883551,1
0.480844796,3.207743645,10.09307289,0.770747918,1
3.849219322,2.650361776,10.09307289,0.770136537,1
3.849219322,2.636204004,10.1549511,0.769050443,1
3.849219322,2.629432917,10.18589115,0.767963575,1
3.849219322,2.624200821,10.1549511,0.766878531,1
3.849219322,2.619276524,10.09307289,0.765790623,1
3.849219322,2.616198778,10.12401104,0.764704677,1
3.849219322,2.611889839,10.1549511,0.763627318,1
3.849219322,2.608196497,10.16877079,0.762542454,1
2.405925512,2.845491648,10.18589115,0.76166427,1
2.405737638,2.847030401,10.12401104,0.760988262,1
2.405925512,2.846414804,10.18589115,0.760308341,1
2.405737638,2.845491648,10.04831028,0.759629559,1
2.405737638,2.844568253,10.07925129,0.758952276,1
2.405737638,2.843337059,10.07925129,0.758273539,1
2.405737638,2.842413902,10.24777222,0.757600141,1
2.405737638,2.841490507,10.1549511,0.756922921,1
2.405737638,2.840567112,10.1549511,0.756246863,1
2.405925512,2.839336157,10.21683025,0.755570721,1
2.405737638,2.838104963,10.18589115,0.754894035,1
2.405737638,2.837489367,10.1549511,0.754218612,1
2.405925512,2.835642815,10.21683025,0.753542701,1
2.405737638,2.835642815,10.07925129,0.752865314,1
2.405737638,2.834719419,10.18589115,0.752187939,1
2.405549765,2.833796024,10.18589115,0.751510644,1
2.405737638,2.832565069,10.24777222,0.750832621,1
2.405737638,2.831641674,10.1101923,0.75015926,1
2.405925512,2.831026077,10.24777222,0.749482569,1
2.405737638,2.830102682,10.27871037,0.748805833,1
2.405737638,2.829487324,10.24777222,0.748129169,1
2.405737638,2.828563929,10.21683025,0.747452517,1
2.405737638,2.827640533,10.24777222,0.74677583,1
2.405925512,2.827332735,10.24777222,0.746101152,1
-0.962637007,3.39394784,10.17207623,0.745897359,1
-0.962824821,3.401950121,10.34059525,0.746169003,1
-0.962637007,3.405951262,10.30965424,0.746440559,1
-0.962824821,3.409336805,10.34059525,0.746710298,1
-0.962637007,3.412414551,10.37153816,0.746980009,1
-0.962637007,3.414876699,10.34059525,0.747251033,1
-0.962637007,3.417338848,10.34059525,0.747522884,1
-0.962637007,3.420108795,10.34059525,0.747793127,1
0.961880147,3.099714279,10.34059525,0.747793234,1
0.962068021,3.096328735,10.30965424,0.747523123,1
0.962068021,3.09540534,10.37153816,0.747252045,1
0.961880147,3.094482183,10.37153816,0.746980641,1
0.962068021,3.094174385,10.37153816,0.746710039,1
0.961880147,3.093866587,10.34059525,0.746440264,1
0.962068021,3.093558788,10.44722557,0.746170797,1
0.962255836,3.093558788,10.37153816,0.74590038,1
0.962068021,3.09325099,10.44722557,0.745630587,1
0.962068021,3.09325099,10.37153816,0.74536025,1
0.962068021,3.092943192,10.34059525,0.745088546,1
0.961880147,3.09325099,10.44722557,0.744816629,1
0.962068021,3.09325099,10.37153816,0.744547404,1
0.962255836,3.092943192,10.37153816,0.744276448,1
0.961880147,3.09325099,10.40248013,0.744005885,1
0.962068021,3.092943192,10.40248013,0.743734822,1
0.962068021,3.092943192,10.40248013,0.743464414,1
0.962068021,3.092943192,10.40248013,0.743194843,1
0.961880147,3.092943192,10.37153816,0.742924524,1
0.962068021,3.092943192,10.43341923,0.7426537,1
0.962068021,3.092635393,10.40248013,0.742382561,1
0.962068021,3.092635393,10.47816658,0.742112765,1
0.962068021,3.092635393,10.40248013,0.741841071,1
0.962068021,3.092635393,10.43341923,0.741569097,1
0.961880147,3.092943192,10.43341923,0.741297184,1
0.962068021,3.092943192,10.46436405,0.741026054,1
0.962068021,3.092943192,10.46436405,0.740755718,1
0.962255836,3.092635393,10.46436405,0.740485096,1
0.961880147,3.092943192,10.49530792,0.740214631,1
0.962068021,3.092327595,10.46436405,0.73994308,1
0.962068021,3.092635393,10.46436405,0.739673829,1
0.962068021,3.092327595,10.49530792,0.739403709,1
-1.925083399,3.57892108,10.46436405,0.739539536,1
-1.924895644,3.585384369,10.49530792,0.740079953,1
-1.925083399,3.589385509,10.46436405,0.740624065,1
-1.925083399,3.59338665,10.49530792,0.741166093,1
-1.924895644,3.596464396,10.49530792,0.741710277,1
-1.924895644,3.599234343,10.46436405,0.742252245,1
-1.924895644,3.602312088,10.46436405,0.742793119,1
-1.925083399,3.604466438,10.49530792,0.74333403,1
-0.000190588,3.285303116,10.49530792,0.743605073,1
-0.000190588,3.283148527,10.49530792,0.743605126,1
-0.000378419,3.282840967,10.49530792,0.743605206,1
-0.000378419,3.282533169,10.49530792,0.743605312,1
-0.000190588,3.28222537,10.46436405,0.743605392,1
-0.000378419,3.282533169,10.49530792,0.743605472,1
-0.000378419,3.282533169,10.41962051,0.743605579,1
-0.000378419,3.283148527,10.49530792,0.743605685,1
-2.76E-06,3.283148527,10.52625084,0.743605739,1
-0.000190588,3.283456326,10.45056438,0.743605766,1
-0.000378419,3.283764124,10.49530792,0.743605846,1
-0.000190588,3.283764124,10.49530792,0.743605926,1
-0.000190588,3.283764124,10.52625084,0.743605979,1
-0.000190588,3.284379721,10.49530792,0.743606033,1
-2.76E-06,3.284379721,10.49530792,0.74360606,1
-0.000378419,3.284995317,10.49530792,0.743606114,1
-0.000190588,3.285303116,10.49530792,0.743606194,1
-0.000190588,3.285610914,10.49530792,0.743606247,1
-0.000190588,3.285918713,10.52625084,0.743606301,1
-0.000190588,3.286226511,10.52625084,0.743606354,1
-0.000190588,3.286226511,10.41962051,0.743606408,1
-0.000378419,3.286534071,10.52625084,0.743606488,1
-0.000190588,3.286841869,10.46436405,0.743606569,1
-0.000190588,3.286841869,10.37487698,0.743606622,1
-0.000378419,3.287149668,10.45056438,0.743606702,1
-0.000190588,3.287457466,10.51245499,0.743606782,1
-0.000190588,3.287765265,10.45056438,0.743606836,1
-0.000190588,3.288073063,10.55719662,0.74360689,1
-0.000190588,3.288380861,10.55719662,0.743606944,1
-2.76E-06,3.288380861,10.48151207,0.743606971,1
-0.000190588,3.28868866,10.55719662,0.743606998,1
-0.000190588,3.28868866,10.58813953,0.743607051,1
-0.000378419,3.288996458,10.55719662,0.743607131,1
-0.000190588,3.288996458,10.58813953,0.743607211,1
-0.000190588,3.289304256,10.43677044,0.743607265,1
-0.000190588,3.289919615,10.61908722,0.743607318,1
-0.000190588,3.289611816,10.61908722,0.743607372,1
-0.000190588,3.290227413,10.55719662,0.743607425,1
-0.000378419,3.290535212,10.58813953,0.743607505,1
-0.000190588,3.290227413,10.51245499,0.743607585,1
-0.000190588,3.290535212,10.55719662,0.743607598,1
0,3.29084301,10.58813953,0.74359797,1
-2.76E-06,3.29084301,10.48151207,0.743597971,1
-0.000190588,3.29084301,10.46772003,0.743597998,1
-0.000190588,3.291150808,10.55719662,0.743598052,1
-0.000190588,3.291458607,10.61908722,0.743598105,1
-0.000190588,3.291458607,10.54340458,0.743598159,1
-0.000190588,3.291458607,10.46772003,0.743598212,1
-0.000190588,3.291766405,10.43677044,0.743598266,1
-2.76E-06,3.291766405,10.54340458,0.743598293,1
-0.000190588,3.291766405,10.58813953,0.74359832,1
-0.000190588,3.292382002,10.58813953,0.743598374,1
-0.000378419,3.292382002,10.61908722,0.743598454,1
-2.76E-06,3.292382002,10.65003109,0.743598507,1
-0.000190588,3.29299736,10.46772003,0.743598534,1
-0.000190588,3.29299736,10.52961636,0.743598588,1
-0.000190588,3.29299736,10.51245499,0.743598641,1
-0.000190588,3.293305159,10.61908722,0.743598695,1
0.480656952,3.214514732,10.61908722,0.743531326,1
0.480844796,3.212052345,10.65003109,0.743396484,1
0.480656952,3.211436987,10.46772003,0.743261271,1
0.480656952,3.21082139,10.65003109,0.743125939,1
0.480844796,3.210205793,10.46772003,0.742991238,1
0.480656952,3.209897995,10.61908722,0.742856425,1
0.480844796,3.209282398,10.61908722,0.742720923,1
0.480656952,3.20866704,10.49866676,0.742585824,1
0.480656952,3.20866704,10.61908722,0.742450618,1
0.480844796,3.208051443,10.54340458,0.742315008,1
0.480844796,3.207743645,10.43677044,0.742180168,1
0.480656952,3.207128048,10.40582561,0.742045182,1
0.480656952,3.20682025,10.51245499,0.741909338,1
0.480656952,3.206512451,10.46772003,0.741774004,1
0.480656952,3.206204653,10.60529804,0.741639299,1
0.480656952,3.206204653,10.61908722,0.741504144,1
0.480656952,3.205589056,10.54340458,0.74136893,1
0.480656952,3.205281496,10.68097782,0.741233194,1
0.480656952,3.205281496,10.49866676,0.741098279,1
0.480656952,3.204665899,10.42298031,0.740963188,1
0.480656952,3.204665899,10.54340458,0.740827478,1
0.480656952,3.204358101,10.51245499,0.740692547,1
0.480656952,3.204358101,10.68097782,0.74055721,1
0.480656952,3.204050303,10.61908722,0.740421611,1
0.480656952,3.203742504,10.65003109,0.740286947,1
0.480656952,3.203742504,10.46772003,0.740152026,1
0.480844796,3.203434706,10.46772003,0.740017185,1
0.480656952,3.202819109,10.68097782,0.73988169,1
0.962068021,3.122489691,10.51245499,0.73967859,1
0.962068021,3.120643139,10.65003109,0.739408795,1
0.962068021,3.119719744,10.65003109,0.739138987,1
0.962068021,3.11848855,10.46772003,0.738867558,1
0.962068021,3.117873192,10.49866676,0.738597514,1
0.961880147,3.117257595,10.51245499,0.738326129,1
0.961880147,3.1163342,10.60529804,0.738054463,1
0.962068021,3.115410805,10.60529804,0.73778441,1
0.962068021,3.114795446,10.49866676,0.737512985,1
0.962068021,3.113872051,10.4539299,0.737241593,1
0.961880147,3.113872051,10.68097782,0.736971033,1
0.962255836,3.112640858,10.46772003,0.736699603,1
-0.481225967,3.353321552,10.60529804,0.736631875,1
-0.481225967,3.357630253,10.42298031,0.736767142,1
-0.481225967,3.359477043,10.39203167,0.736902177,1
-0.481038123,3.361015797,10.52961636,0.737038183,1
-0.481225967,3.36224699,10.60529804,0.737173795,1
-0.481225967,3.364093542,10.39203167,0.737308867,1
-0.481225967,3.365016937,10.65003109,0.737443957,1
-0.481413782,3.366248131,10.49866676,0.737579077,1
-0.000378419,3.286841869,10.5743494,0.737646633,1
-0.000190588,3.286226511,10.68097782,0.737646712,1
-0.000190588,3.286534071,10.52961636,0.737646766,1
-0.000190588,3.286534071,10.52961636,0.737646819,1
-0.000190588,3.286841869,10.5743494,0.737646873,1
-0.000190588,3.287149668,10.46772003,0.737646926,1
-0.000190588,3.287149668,10.52961636,0.73764698,1
-0.000190588,3.287457466,10.34729195,0.737647034,1
-0.000190588,3.287765265,10.68097782,0.737647087,1
-0.000190588,3.288073063,10.49866676,0.737647141,1
-0.000378419,3.288380861,10.51245499,0.737647221,1
-0.000378419,3.28868866,10.52961636,0.737647328,1
-0.000190588,3.288380861,10.65003109,0.737647408,1
-0.000378419,3.28868866,10.49866676,0.737647488,1
-0.000190588,3.288996458,10.56056499,0.737647568,1
-0.000190588,3.288996458,10.49866676,0.737647622,1
0.480844796,3.2089746,10.27159882,0.737580236,1
0.480656952,3.207743645,10.44014454,0.737445396,1
0.480656952,3.207128048,10.4539299,0.737309557,1
0.480656952,3.206512451,10.49866676,0.737173948,1
0.480844796,3.206204653,10.42298031,0.737039157,1
0.480656952,3.205589056,10.04450703,0.736904441,1
0.480656952,3.205281496,10.4539299,0.736769248,1
0.480844796,3.204665899,10.40919399,0.736633859,1
0.480844796,3.204665899,10.40919399,0.736499035,1
0.480844796,3.204050303,10.30255127,0.736364048,1
0.480656952,3.203742504,10.52961636,0.736228692,1
0.480844796,3.203742504,10.4539299,0.736093065,1
0.480656952,3.203434706,10.30255127,0.735957278,1
0.480844796,3.203126907,10.36445522,0.735821677,1
0.480656952,3.202819109,10.30255127,0.735686316,1
0.480656952,3.202511311,10.52961636,0.735551664,1
0.480844796,3.202203751,10.22685814,0.735416812,1
0.480656952,3.202203751,10.22685814,0.735280928,1
0.480844796,3.201895952,10.39540672,0.73514623,1
0.480844796,3.201588154,10.27159882,0.735010584,1
0.480844796,3.201280355,10.10641861,0.734876004,1
0.480656952,3.200972557,10.24402332,0.734741298,1
0.480656952,3.200972557,10.25781155,0.734606241,1
0.480844796,3.200664759,10.10641861,0.734471524,1
0.962068021,3.119719744,10.36445522,0.73426742,1
0.961880147,3.118180752,10.31971741,0.733996842,1
0.962068021,3.116641998,10.45731354,0.733726358,1
0.962068021,3.1163342,10.22685814,0.733456462,1
0.962068021,3.115410805,10.08925343,0.733186659,1
0.961880147,3.114795446,10.16832829,0.732915247,1
0.961880147,3.113872051,10.21306992,0.732643927,1
0.961880147,3.113256454,10.18211555,0.732374016,1
0.962068021,3.112640858,10.31971741,0.73210248,1
0.962068021,3.111717463,10.24402332,0.731831632,1
0.962068021,3.111102104,10.12358665,0.731561453,1
0.962068021,3.110794306,10.30593491,0.731289841,1
-0.481225967,3.353937149,10.38162613,0.731222554,1
-0.481225967,3.356399298,10.25781155,0.731357655,1
-0.481225967,3.358553648,10.38162613,0.731493391,1
-0.481225967,3.36009264,10.35067177,0.731629174,1
-0.481225967,3.361323595,10.36445522,0.731764669,1
-0.481225967,3.362554789,10.09262848,0.731900014,1
-0.481225967,3.363785982,10.06167316,0.732035237,1
-0.481038123,3.365016937,10.35067177,0.732170715,1
0.480656952,3.203742504,10.30593491,0.732170768,1
0.480844796,3.202511311,10.23024178,0.732035693,1
0.480844796,3.201895952,10.33689213,0.731900697,1
0.480656952,3.201280355,10.19928551,0.731765599,1
0.480844796,3.200664759,10.12358665,0.731629833,1
0.480844796,3.20035696,10.30593491,0.73149393,1
0.480844796,3.200049162,10.23024178,0.731359044,1
0.480656952,3.200049162,10.2612009,0.73122412,1
0.480844796,3.199741364,10.18550491,0.731089428,1
0.480656952,3.199433565,10.2612009,0.730953681,1
0.480844796,3.199125767,10.35067177,0.730817895,1
0.480844796,3.198818207,10.30593491,0.730682237,1
0.480844796,3.198510408,10.10980797,0.730546297,1
0.480656952,3.198510408,10.45731354,0.730411507,1
0.480656952,3.19820261,10.23024178,0.730276266,1
0.480844796,3.197894812,10.18550491,0.730141209,1
0.480844796,3.197894812,10.18550491,0.730006217,1
0.480844796,3.197894812,10.15454483,0.729871207,1
0.480656952,3.197587013,10.18550491,0.729736027,1
0.480844796,3.197279215,10.2612009,0.729601472,1
0.480844796,3.197587013,10.216465,0.72946647,1
0.480844796,3.196971416,10.18550491,0.729331376,1
0.480656952,3.197279215,10.2612009,0.729196387,1
0.480656952,3.196663618,10.2612009,0.729060516,1
0.480844796,3.196663618,10.2612009,0.728925585,1
0.480656952,3.196971416,10.18550491,0.728790863,1
0.480656952,3.196663618,10.18550491,0.728655827,1
0.480844796,3.19635582,10.18550491,0.728520991,1
0.480844796,3.196048021,10.10980797,0.728385994,1
0.480656952,3.19635582,10.140769,0.728250433,1
0.480656952,3.196048021,10.216465,0.728115717,1
0.480656952,3.196048021,10.18550491,0.727979827,1
0.480844796,3.195740223,10.216465,0.727843955,1
0.480844796,3.195432663,10.18550491,0.72770938,1
0.480656952,3.195740223,10.140769,0.727574275,1
0.480844796,3.195432663,10.06506824,0.727438976,1
0.480656952,3.195432663,10.06506824,0.727303555,1
0.480656952,3.195124865,10.10980797,0.727168356,1
0.480844796,3.195124865,10.216465,0.727033671,1
0.480656952,3.195124865,10.03410625,0.726898446,1
0.480844796,3.195124865,10.00314331,0.72676349,1
0.480844796,3.194817066,10.10980797,0.72662877,1
0.480844796,3.194817066,10.140769,0.72649405,1
0.480656952,3.194817066,10.10980797,0.726359392,1
0.961880147,3.113256454,10.216465,0.726157531,1
0.961880147,3.111409903,10.10980797,0.725885891,1
0.961880147,3.111102104,10.140769,0.72561561,1
0.961880147,3.110486507,10.140769,0.725346117,1
0.962068021,3.109870911,10.140769,0.725075547,1
0.961880147,3.109255314,10.10980797,0.724804692,1
0.962068021,3.108332157,10.10980797,0.724534663,1
0.961880147,3.108332157,10.216465,0.724262989,1
0.962068021,3.10771656,10.18550491,0.723991322,1
0.962068021,3.107100964,10.06506824,0.723721488,1
0.962068021,3.106485367,10.140769,0.723451452,1
0.961880147,3.106177568,10.10980797,0.723181928,1
-0.481225967,3.350551605,10.09603024,0.723114122,1
-0.481225967,3.353013754,9.989366531,0.723248808,1
-0.481038123,3.354860306,9.989366531,0.723384284,1
-0.481225967,3.356399298,10.06506824,0.723519597,1
-0.481225967,3.357630253,10.10980797,0.723654947,1
-0.481225967,3.358861446,10.03410625,0.723790487,1
-0.481225967,3.36009264,10.216465,0.72392647,1
-0.481225967,3.361323595,10.17172909,0.724061432,1
-0.000190588,3.280686378,10.06506824,0.724129414,1
-0.000190588,3.280686378,10.18550491,0.724129467,1
-0.000190588,3.280994177,10.06506824,0.724129521,1
-0.000190588,3.280994177,10.140769,0.724129574,1
-0.000190588,3.281609774,10.10980797,0.724129628,1
-0.000190588,3.281917572,10.29215908,0.724129682,1
-0.000190588,3.28222537,10.10980797,0.724129735,1
-0.000190588,3.282533169,10.216465,0.724129789,1
-0.000378419,3.282840967,10.32311726,0.724129869,1
-0.000190588,3.282840967,10.10980797,0.724129949,1
-0.000190588,3.283148527,10.216465,0.724130002,1
-0.000190588,3.283456326,10.140769,0.724130056,1
-0.000190588,3.283764124,10.10980797,0.72413011,1
-0.000190588,3.284071922,10.06506824,0.724130163,1
-0.000378419,3.284071922,10.18550491,0.724130243,1
-0.000190588,3.284379721,10.17172909,0.724130323,1
0.480656952,3.202819109,10.216465,0.724062614,1
0.480656952,3.202203751,10.2612009,0.723928094,1
0.480844796,3.201588154,10.10980797,0.723793268,1
0.480844796,3.200972557,10.140769,0.723657863,1
0.480656952,3.200664759,10.140769,0.723522919,1
0.480844796,3.20035696,10.17172909,0.723387699,1
0.480656952,3.200049162,10.216465,0.723252745,1
0.480844796,3.199741364,10.140769,0.723118056,1
0.480656952,3.199433565,9.989366531,0.722982432,1
0.480656952,3.199125767,10.140769,0.722846548,1
0.480656952,3.198818207,9.989366531,0.722711349,1
0.480656952,3.198510408,9.989366531,0.722575622,1
0.480656952,3.198510408,10.03410625,0.722440015,1
0.480656952,3.19820261,10.10980797,0.722304805,1
0.480656952,3.197894812,10.140769,0.722169615,1
0.480656952,3.197587013,10.140769,0.722033879,1
0.480844796,3.197587013,10.10980797,0.721898784,1
0.480656952,3.197279215,10.24742413,0.721763428,1
0.480844796,3.196971416,10.140769,0.721628459,1
0.480656952,3.196971416,9.989366531,0.721493253,1
0.480844796,3.196663618,10.17172909,0.72135789,1
0.480844796,3.196663618,10.17172909,0.721222628,1
0.480844796,3.196048021,10.140769,0.721088042,1
0.480844796,3.19635582,10.09603024,0.720952538,1
0.480844796,3.196048021,10.140769,0.720817675,1
0.480844796,3.195740223,10.05129147,0.72068282,1
0.480656952,3.195740223,10.09603024,0.720548149,1
0.480844796,3.195432663,9.989366531,0.720412478,1
0.480844796,3.195432663,9.989366531,0.720276717,1
0.480656952,3.195124865,10.140769,0.720140833,1
0.480656952,3.195124865,9.989366531,0.720005213,1
0.480844796,3.194817066,10.06506824,0.719869729,1
0.480656952,3.194817066,10.02032948,0.719734112,1
0.480656952,3.194509268,10.06506824,0.719598904,1
0.480656952,3.194509268,9.989366531,0.719463571,1
3.849219322,2.634665251,9.989366531,0.71885398,1
3.849219322,2.622046471,9.989366531,0.717773487,1
3.849219322,2.61589098,10.02032948,0.716690777,1
3.849219322,2.610966444,10.02032948,0.715610996,1
3.849219322,2.606657743,10.09603024,0.714532911,1
3.849219322,2.602964401,9.989366531,0.713450242,1
3.849219322,2.599271059,10.05129147,0.712372915,1
3.849219322,2.596193314,10.02032948,0.711290129,1
2.405737638,2.834411621,10.02032948,0.710414769,1
2.405737638,2.835950613,10.05129147,0.709736103,1
2.405737638,2.835642815,10.08225632,0.709058088,1
2.405737638,2.834719419,10.05129147,0.708382087,1
2.405737638,2.833488226,10.05129147,0.707702668,1
2.405737638,2.832872868,10.15795422,0.707028016,1
2.405737638,2.831641674,10.09603024,0.706351198,1
2.405737638,2.830718279,10.05129147,0.705673923,1
2.405737638,2.829795122,10.12699127,0.704998629,1
2.405737638,2.828871727,10.08225632,0.704321196,1
2.405549765,2.82825613,10.08225632,0.703646002,1
2.405925512,2.827024937,10.30934429,0.702972637,1
2.405549765,2.82610178,10.09603024,0.702298019,1
2.405925512,2.825178385,10.12699127,0.701621959,1
2.405925512,2.82425499,10.23365116,0.700947857,1
2.405737638,2.823331833,10.30934429,0.700269874,1
2.405737638,2.822716236,10.27838326,0.699595888,1
2.405925512,2.821792841,10.35407543,0.698919201,1
2.405549765,2.821177244,10.23365116,0.698240491,1
2.405737638,2.820254087,10.20268917,0.697562446,1
2.405737638,2.819946289,10.27838326,0.696885839,1
2.405549765,2.819022894,10.23365116,0.696211839,1
2.405737638,2.818407297,10.30934429,0.695532421,1
2.405737638,2.817483902,10.30934429,0.694857758,1
-0.962637007,3.385637999,10.35407543,0.694655206,1
-0.962637007,3.393640041,10.27838326,0.694927045,1
-0.962449193,3.397641182,10.38503551,0.695196458,1
-0.962637007,3.401334524,10.50545025,0.695466386,1
-0.962449193,3.404104471,10.32311726,0.695736302,1
-0.962824821,3.406874418,10.50545025,0.69600574,1
-0.962824821,3.409644365,10.50545025,0.696277098,1
-0.962824821,3.411491156,10.53640842,0.696549281,1
0.962068021,3.090481043,10.46072292,0.696549387,1
0.961880147,3.087403297,10.47449493,0.696278359,1
0.962068021,3.086172104,10.53640842,0.696007412,1
0.962068021,3.085556746,10.7634449,0.695738154,1
0.962068021,3.085248947,10.68776989,0.695466712,1
0.962068021,3.085248947,10.65681362,0.695195588,1
0.962068021,3.08463335,10.58113289,0.694925529,1
0.962068021,3.08463335,10.53640842,0.694654918,1
0.962068021,3.084325552,10.777215,0.694385376,1
0.962068021,3.084325552,10.777215,0.694115033,1
0.961880147,3.08463335,10.777215,0.693845266,1
0.962068021,3.084325552,10.55017853,0.693573575,1
0.962068021,3.084325552,10.777215,0.69330352,1
0.962068021,3.083709955,10.70153904,0.693032359,1
0.962068021,3.084325552,10.73249054,0.692760706,1
0.962068021,3.084017754,10.58113289,0.692490613,1
0.962068021,3.084325552,10.51922417,0.692218928,1
0.962068021,3.084017754,10.70153904,0.691947786,1
0.962068021,3.084325552,10.67058659,0.691676852,1
0.961880147,3.084325552,10.777215,0.691406595,1
0.962068021,3.084017754,10.777215,0.691134742,1
0.962068021,3.084325552,10.777215,0.690863772,1
0.962068021,3.084325552,10.8081665,0.690592891,1
0.962068021,3.084325552,10.59490776,0.690320926,1
0.962068021,3.084325552,10.85288715,0.690051135,1
0.961880147,3.084325552,10.88383675,0.689779994,1
0.962068021,3.084325552,10.88383675,0.689509695,1
0.962068021,3.084325552,10.92855835,0.689240137,1
0.962068021,3.084325552,10.67058659,0.688969285,1
0.962068021,3.084325552,10.68776989,0.688698943,1
